olt,onu_id,consumo_total,horas_activas,ratio_up_down,estado,es_revendedor
OLT VSOL COLONIAS,GPON07ONU113,4.55,11,0.041189931350114416,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU95,4.55,7,0.029411764705882356,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU31,4.51,11,0.07380952380952381,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU49,4.45,11,0.02534562211981567,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU90,4.17,11,0.05569620253164557,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU11,4.16,11,0.09473684210526316,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU81,3.96,8,0.02857142857142857,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU59,3.96,11,0.08196721311475409,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU25,3.91,11,0.06830601092896174,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU47,3.54,11,0.0411764705882353,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU86,3.5300000000000002,11,0.03519061583577712,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU90,3.06,11,0.04794520547945206,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU20,3.0500000000000003,11,0.2551440329218107,CRITICO,-1
OLT VSOL COLONIAS,GPON08ONU61,3.0300000000000002,11,0.04844290657439446,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU41,2.9499999999999997,13,0.053571428571428575,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU22,2.4600000000000004,11,0.09821428571428571,CRITICO,-1
OLT VSOL COLONIAS,GPON07ONU26,2.26,11,0.022624434389140274,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU33,2.2399999999999998,11,0.03225806451612904,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU65,2.21,11,0.04245283018867924,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU26,2.04,11,0.04081632653061225,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU83,2.03,11,0.03571428571428572,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU40,1.9000000000000001,11,0.39705882352941174,CRITICO,-1
OLT VSOL COLONIAS,GPON07ONU84,1.8,11,0.04046242774566475,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU87,1.54,6,0.04054054054054054,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU86,1.49,9,0.02054794520547945,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU124,1.48,8,0.020689655172413793,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU74,1.25,11,0.05042016806722689,NORMAL,1
OLT VSOL FLOR A,GPON04ONU39,1.12,8,0.13131313131313133,CRITICO,-1
OLT VSOL COLONIAS,GPON05ONU61,1.0,11,0.030927835051546393,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU10,0.86,11,0.02380952380952381,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU12,0.7100000000000001,11,0.044117647058823525,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU53,0.55,11,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU105,0.53,11,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU67,0.29000000000000004,4,0.03571428571428571,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU66,0.18,3,0.125,CRITICO,-1
OLT VSOL COLONIAS,GPON07ONU77,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU9,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU81,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU112,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU47,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU29,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON06ONU68,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU2,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU70,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU99,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU82,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU23,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU114,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU34,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU18,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU9,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU7,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU76,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON06ONU65,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU68,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU69,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU103,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU86,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU8,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU44,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU87,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU11,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU25,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU24,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU46,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU93,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU22,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU82,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU92,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU113,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU85,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU110,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU41,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU3,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU12,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU55,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU45,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU5,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU25,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU36,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON06ONU53,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU65,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU56,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU49,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU14,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU12,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON06ONU66,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU8,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU62,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU80,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU32,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU23,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU41,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU36,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON03ONU68,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU43,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU36,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON05ONU69,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU63,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU24,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU16,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU54,0.0,0,0.0,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU17,0.0,0,0.0,NORMAL,1
OLT VSOL FLOR A,GPON04ONU76,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU11,0.0,0,0.0,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU115,0.0,0,0.0,NORMAL,1
